"STAND","COMPANY","SPACING","SPECIES","AGE","STATS","B2","B3","B4","B8"
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",217.171395314581,340.456286844029,222.306597193139,2283.75148387023
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",24.4063347854616,42.133571580518,43.7772226477522,253.480115613983
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",153,199,132,1396
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",360,498,583,3030
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",187.489721942217,303.309615479042,183.233696201582,2351.54181842339
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",20.780359858788,40.4970228037674,25.4699245833762,320.507915839039
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",118,160,100,1316
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",263,498,322,3306
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",125.409181365767,262.823945838377,159.197817591553,2446.03519408012
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",25.5080806366956,49.5352222559326,30.5139046581558,385.506726095734
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",43,110,56,1300
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",208,475,288,3769
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",138.334787116974,268.736692825145,172.195625362845,2416.22843080905
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",26.6360562659711,51.1911899418253,32.6195120187019,421.649594697779
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",40,112,75,1103
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",276,453,355,3801
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",143.925314031708,259.560725312877,156.785941430812,2409.51393466062
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",27.9301726687662,52.2548775061562,33.1678610217449,441.842380399511
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",54,101,48,1012
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",250,465,326,3831
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",141.708341155845,271.489363791545,175.267281491987,2443.03193028771
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",29.1755305529305,54.3769319348159,34.485083084454,464.293139804066
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",52,107,63,1031
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",261,491,346,4345
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",101.364470298045,218.566839869102,131.052157135719,2349.63972641911
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",31.4549114936253,59.7882826787552,38.0086927773581,524.595322869749
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",4,41,10,875
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",232,442,286,4328
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",86.8613437004476,207.978025723306,123.80235570716,2397.6651551168
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",34.8730900975832,64.4071526308451,42.5101483850894,568.312460906654
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",1,17,1,830
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",250,471,312,4832
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",149.304055478695,243.335122161151,156.754435724952,2219.02426470801
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",33.1456455868155,58.9560138537923,40.0484238074277,530.266865327254
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",55,84,52,746
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",300,510,339,4408
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",80.6166430306481,210.718409811018,139.23544074195,2251.51605756984
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",34.1991255465515,63.5789237890436,42.3002811920599,550.527533112135
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",1,38,18,722
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",219,490,328,4592
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",112.648931469025,230.813313962389,156.614413253886,2335.76023545519
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",37.1107915268708,63.3734359600348,42.4207101235142,551.661290681772
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",8,64,47,840
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",274,514,353,4912
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",153.754548369115,250.152612622501,176.508585507029,2227.17527142911
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",30.3546251456605,49.4604333965816,39.2591114928447,408.641806929451
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",74,117,71,1016
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",280,453,367,4120
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",145.775046718445,268.323638233163,209.412754207549,2220.72316686067
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",28.9525039760564,48.4285586400733,40.237247222118,380.871888125601
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",63,121,114,1066
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",284,475,430,3828
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",205.58702628075,290.638631748902,200.607204027463,2109.42708889936
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",28.5766973868988,43.3058471712706,36.1205543175095,312.242073973889
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",123,167,108,1130
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",345,467,429,3270
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",181.666518399991,291.599258281513,1288.98634406149,2123.59988504519
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",27.7025647055101,45.1304088621602,87.3004209314571,308.909283486067
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",107,165,803,1121
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",361,481,1498,3364
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",178.936451362273,285.012182899461,204.683403471174,2201.84982511272
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",28.5728518583953,45.5920222336045,44.5245062716817,264.22689211522
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",106,145,104,1256
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",351,508,630,3189
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",208.019175502495,333.870852023119,243.361934360225,2201.3061004035
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",27.7745587012834,41.6790029885165,41.7233429961999,253.252757723271
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",130,208,156,1306
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",379,539,563,3122
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",254.041689893509,367.24004759938,276.017384749136,2257.8524245934
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",28.2632578667466,40.7865708009261,42.8994436044347,250.086913088597
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",165,261,186,1528
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",423,543,623,3230
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",196.385554974685,354.681424977544,253.067754019809,2363.20659805964
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",25.7545509466515,47.915616404417,40.5542013106489,274.057848718486
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",126,223,160,1608
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",361,554,586,3366
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",197.826574202177,332.241971215085,207.9957166335,2415.85744159112
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",22.9510664485241,44.2577527211892,34.5763389593296,284.398894333426
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",127,216,108,1732
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",316,517,508,3440
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",147.838889963983,239.500538670164,167.353460053203,2153.21091319757
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",34.8484012617757,56.4490008859008,43.5663287165372,490.461547764593
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",51,103,58,879
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",287,529,361,4572
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",123.781580079891,215.060403266104,149.056426060661,2123.67997215668
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",33.3481193912549,54.7485974870132,42.8905558237604,467.259233689849
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",24,57,26,834
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",283,484,328,4616
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",133.536628126959,253.161173578879,203.866395357906,2059.36841862037
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",31.565767962649,52.0459902551926,43.7680828670239,410.66992671269
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",54,126,93,968
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",252,518,426,4264
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",221.300577951206,310.596456619,244.153369360211,2111.21572223683
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",34.8697365138575,47.1689300979721,43.0787641668761,367.389079793557
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",144,197,126,1140
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",353,506,424,3846
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",80.2034469113839,216.118660516488,179.267977575147,2145.56641528726
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",30.0055419387352,45.8706575403426,41.28910000074,357.383948518589
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",1,92,70,1126
"MA02BMOT8C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",201,398,361,3864
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",159.342159522518,255.189560499186,162.267325013565,2267.64542593597
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",27.9447692623014,49.5625391336366,31.0974292037396,510.275437279981
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",83,106,59,738
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",223,377,229,3378
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",103.603298969072,218.753597395551,144.330656538253,2278.53597395551
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",31.965041668812,56.7863202786545,37.9077796218583,590.49863580612
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",5,52,31,606
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",179,345,234,3504
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",122.540032555616,228.103635377103,164.179142702116,2022.82033640803
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",37.9604700619788,64.2749726432453,44.7270776444133,619.609739318355
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",31,69,56,517
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",248,413,272,3653
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",77.3301790558871,180.245751492132,140.129289202387,2044.69797069995
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",37.7261637028518,67.7128185613776,50.4486702723497,608.386254453772
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",1,13,15,440
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",165,346,242,3815
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",136.189017905589,222.530309278351,180.037069994574,1874.51531199132
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",36.1252387895799,54.7678435118885,44.9864029298599,483.630798818657
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",40,80,53,503
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",221,366,263,3164
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",218.754899620185,303.650330982094,248.136690179056,1907.01894736842
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",31.4790731681548,46.4919616241316,40.0706840747974,425.354189083392
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",141,203,163,627
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",290,429,336,2975
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",144.015344546934,312.081758003256,245.29208898535,2026.78124796527
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",29.3202207908164,48.0130179377746,30.813913859268,384.371191122727
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",72,163,133,858
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",212,456,369,2802
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",220.464264785676,323.518393922952,214.782463374932,2094.62135648399
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",24.3891318542536,41.0107116766124,27.474379933574,337.632071919268
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",133,181,116,897
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",268,418,277,2750
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",216.007118827998,341.235246880087,236.906543678785,2063.37141616929
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",22.6605186352323,41.3977100732101,26.3514156790471,342.121272605594
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",150,208,139,1008
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",265,489,311,2774
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",168.95871947911,291.629799240369,173.973998914813,2185.79670103093
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",24.8626298588517,41.7457530690914,26.5016290895681,346.834029072802
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",91,139,78,1015
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",230,389,237,2966
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",207.993402061856,351.914291915355,215.585480195334,2349.1800759631
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",22.1931404215544,42.6040686123567,23.7946394952013,347.417944542455
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",127,223,142,1250
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",261,475,275,3062
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MEAN",223.895496473142,349.376863809007,206.667346717309,2386.09445469343
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"SD",22.2502334715824,41.3579707397087,22.6568510456673,335.566517865425
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MIN",162,201,133,1268
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",62,"MAX",283,451,259,3068
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",204.97130765057,309.305653825285,189.667107976126,2346.13189365165
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",23.7564404416276,43.0033862926967,26.3838719075044,373.263290919256
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",137,170,99,1235
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",264,415,259,3074
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",126.47459576777,252.56373304395,160.454020618557,2279.87505154639
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",32.4319997577999,58.7909152647322,36.0775697258891,530.384126856644
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",40,85,38,730
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",219,403,253,3360
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",144.597981551818,264.747780792187,179.125946825827,2245.66489419425
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",29.849150089537,57.4049023007593,37.5592587342544,570.923948836286
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",64,100,63,612
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",221,408,282,3783
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",152.350515463918,254.916180141074,164.394378730331,2251.07361909929
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",33.6947013535594,61.1500652904479,37.6003691526648,579.748930089659
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",57,79,59,615
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",232,396,253,3626
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",173.63498643516,295.353119913185,209.309907759088,2285.69289202388
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",32.9021885188751,61.5815422819727,39.199275820178,596.203590865627
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",94,158,108,688
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",263,503,312,3747
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",114.393488876831,220.104720564297,142.614281063483,2235.09306565383
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",36.1111891942933,66.0039930580671,41.5395130146353,648.043540632538
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",26,55,36,470
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",213,408,252,3908
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",87.9365599565925,203.847357569181,122.063570265871,2243.55112316875
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",42.0301460382695,77.0565816121392,49.1175204583071,737.43252470209
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",1,31,13,453
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",207,415,278,4336
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",156.994791101465,245.544742268041,159.674639175258,2108.49816603364
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",36.1340424903263,64.1986136567037,41.9256068580607,659.791683585116
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",67,96,58,465
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",255,430,272,3938
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",76.7180466630494,201.196809549647,137.333109061313,2118.78830168204
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",39.9109998913381,69.877663901467,48.712525382321,708.14665485853
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",1,53,11,424
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",169,394,257,4176
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",116.639869777537,239.776559956592,163.73799240369,2286.18656538253
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",45.8827184223689,74.3809842363774,48.8336752401107,688.302014442743
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",5,60,52,540
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",243,425,305,4013
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",168.831144872491,261.46200759631,194.94869234943,2073.16991861096
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",35.3568612703233,59.991806940253,43.4073983304426,553.522996721279
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",74,110,77,685
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",271,437,332,3553
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",162.348714053174,287.675246880087,236.620466630494,2099.82869234943
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",33.1509099238021,58.1720986002358,42.4720467585373,511.052899387355
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",75,140,143,725
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",284,460,378,3370
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",222.389799240369,302.153358654368,217.977297883885,1968.15142702116
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",31.6268664359205,53.3532189490215,38.7273087544097,446.167571241573
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",140,174,114,750
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",323,444,336,3056
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",217.922582745524,327.856516549105,1331.75018990776,1969.012457949
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",27.6818281554171,53.0058795218879,171.802018596261,455.690201637808
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",132,189,867,774
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",301,484,1623,3138
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",208.477069994574,313.519435702659,241.386174715138,2022.67450895279
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",30.9551572612337,55.5715389063047,42.1879626389242,395.375131697151
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",132,171,116,906
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",299,483,415,3083
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",229.874053174173,364.497948996202,273.960803038524,2046.55001627781
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",29.4464482743203,49.1769586685563,38.4223374424296,381.450041973368
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",153,259,168,1020
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",310,553,378,3020
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",275.415149213239,394.625024416712,307.21749321758,2113.59238198589
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",28.1096698188788,45.615770327861,36.4152841080043,349.026073920979
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",214,286,212,1098
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",349,514,434,3038
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",220.448464460119,384.631817688551,279.724948453608,2264.71622354856
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",28.8372501366325,54.331577639307,39.5885217953728,360.31728624435
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",141,258,192,1360
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",314,545,428,3144
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MEAN",223.771763429191,360.305328269126,233.450830168204,2358.25519262073
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"SD",27.3580850320935,56.5633162540858,37.0673288848781,356.839617114839
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MIN",168,227,153,1472
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",63,"MAX",310,517,357,3112
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MEAN",167.251003798155,254.164666304938,200.221378187737,2102.24138903961
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"SD",40.8522370677237,68.4651477322079,54.5214821321733,636.52952675674
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MIN",87,120,71,492
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MAX",303,473,344,3798
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MEAN",133.461855670103,217.069343461747,171.144655453066,2004.73888225719
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"SD",39.6688426727206,66.1666920851651,56.2461717447285,598.982539728251
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MIN",29,71,37,401
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MAX",234,368,293,3708
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MEAN",154.325599565925,273.050135648399,244.491437873033,1960.95372761801
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"SD",36.1836977468983,62.5464564756864,52.6280020257488,549.905280052997
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MIN",81,138,135,520
"MA02BMOT8F","KLABIN","2x2","EUCALYPTUS",64,"MAX",251,427,359,3504
