"STAND","DATE","STATUS","SAVI_MAX","MSR_SD","GCI_SD"
"SAOBRAS_015B",2022-04-20,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOBRAS_015B",2022-04-30,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOBRAS_015B",2022-05-07,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOBRAS_015B",2022-05-20,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOBRAS_015B",2022-05-22,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOBRAS_015B",2022-06-11,"healthy",0.727408884566468,0.424247949290976,0.0823730249336944
"SAOJOAO_004A",2022-02-01,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-02-14,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-02-16,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-02-19,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-02-24,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-02-26,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-03-03,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-03-21,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-03-28,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-03-31,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-04-02,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-04-15,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-04-20,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-05-20,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_004A",2022-06-11,"healthy",0.507832289393139,0.345051256457134,0.0701861333184794
"SAOJOAO_014B",2022-02-01,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-02-14,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-02-16,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-02-19,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-02-24,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-02-26,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-03-03,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-03-21,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-03-28,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-03-31,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-04-02,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOJOAO_014B",2022-04-15,"healthy",0.655716135415754,0.251052385670708,0.0497617500549005
"SAOSEPE_006A",2022-02-14,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-02-16,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-02-19,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-02-24,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-02-26,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-03-03,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-03-21,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-03-28,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-03-31,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-04-15,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-04-20,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOSEPE_006A",2022-06-11,"healthy",0.475042450013938,0.312674129905042,0.0955484580687174
"SAOVICENTE_027C",2022-02-11,"healthy",0.405653157554884,0.367872544016475,0.0713031279062861
"SAOVICENTE_027C",2022-02-16,"healthy",0.405653157554884,0.367872544016475,0.0713031279062861
"SAOVICENTE_027C",2022-02-26,"healthy",0.405653157554884,0.367872544016475,0.0713031279062861
"SAOVICENTE_027C",2022-03-28,"healthy",0.405653157554884,0.367872544016475,0.0713031279062861
"SAOVICENTE_027C",2022-06-11,"healthy",0.405653157554884,0.367872544016475,0.0713031279062861
"SEIVAL_006B",2022-02-11,"healthy",0.551561251761621,0.332666979308672,0.0637019298692242
"SEIVAL_006B",2022-02-16,"healthy",0.551561251761621,0.332666979308672,0.0637019298692242
"SEIVAL_006B",2022-03-28,"healthy",0.551561251761621,0.332666979308672,0.0637019298692242
"SEIVAL_006B",2022-04-02,"healthy",0.551561251761621,0.332666979308672,0.0637019298692242
"SEIVAL_012A",2022-02-11,"healthy",0.614755192221804,0.249158412547151,0.0583799454711948
"SEIVAL_012A",2022-02-16,"healthy",0.614755192221804,0.249158412547151,0.0583799454711948
"SEIVAL_012A",2022-03-28,"healthy",0.614755192221804,0.249158412547151,0.0583799454711948
"SEIVAL_012A",2022-04-02,"healthy",0.614755192221804,0.249158412547151,0.0583799454711948
"SONHOMEU_004A",2022-02-11,"healthy",0.475809829322394,0.454994276913681,0.306392365089849
"SONHOMEU_004A",2022-02-16,"healthy",0.475809829322394,0.454994276913681,0.306392365089849
"SONHOMEU_004A",2022-02-26,"healthy",0.475809829322394,0.454994276913681,0.306392365089849
"SONHOMEU_004A",2022-03-28,"healthy",0.475809829322394,0.454994276913681,0.306392365089849
"SONHOMEU_004A",2022-06-11,"healthy",0.475809829322394,0.454994276913681,0.306392365089849
"TAQUAREMBO_003A",2022-02-14,"healthy",0.563517475099525,0.211686345902067,0.0380206998474506
"TAQUAREMBO_003A",2022-02-16,"healthy",0.563517475099525,0.211686345902067,0.0380206998474506
"TAQUAREMBO_003A",2022-02-19,"healthy",0.563517475099525,0.211686345902067,0.0380206998474506
"TAQUAREMBO_003A",2022-03-03,"healthy",0.563517475099525,0.211686345902067,0.0380206998474506
"TAQUAREMBO_003F",2022-02-14,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-02-16,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-02-19,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-03-03,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-03-21,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-03-28,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-03-31,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-04-02,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-04-15,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-04-20,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_003F",2022-04-30,"healthy",0.838165130513466,0.290857997266198,0.0638420299746327
"TAQUAREMBO_005A",2022-02-14,"healthy",0.433106063250572,0.0884009912114714,0.0304407993155197
"TAQUAREMBO_005A",2022-02-16,"healthy",0.433106063250572,0.0884009912114714,0.0304407993155197
"TAQUAREMBO_005A",2022-02-19,"healthy",0.433106063250572,0.0884009912114714,0.0304407993155197
"TAQUAREMBO_005A",2022-03-03,"healthy",0.433106063250572,0.0884009912114714,0.0304407993155197
"TAQUAREMBOII_002A",2022-02-14,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-02-16,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-02-19,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-03-03,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-03-21,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-03-28,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-03-31,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-04-02,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-04-15,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-04-20,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-04-30,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-05-07,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-05-20,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-05-22,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TAQUAREMBOII_002A",2022-06-11,"healthy",0.808815191612128,0.494328700314276,0.298395648105509
"TERRADURA_033B",2022-02-11,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-02-16,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-03-05,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-03-28,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-04-19,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-04-24,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-05-09,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-05-24,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-06-03,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-06-11,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"TERRADURA_033B",2022-06-18,"healthy",0.545742671565146,0.597362898351425,0.0926233087958659
"VACACAI_009D",2022-02-01,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-02-14,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-02-16,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-02-19,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-02-24,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-02-26,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-03-03,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-03-21,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-03-28,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-03-31,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-04-02,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-04-15,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-04-20,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-05-20,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VACACAI_009D",2022-06-11,"healthy",0.738211989507888,0.308246693990205,0.0647936125797895
"VENDAVELHA_014B",2022-02-11,"healthy",0.544796266046927,0.349739236943443,0.127733287645383
"VENDAVELHA_014B",2022-02-16,"healthy",0.544796266046927,0.349739236943443,0.127733287645383
"VENDAVELHA_014B",2022-02-26,"healthy",0.544796266046927,0.349739236943443,0.127733287645383
"VENDAVELHA_014B",2022-03-28,"healthy",0.544796266046927,0.349739236943443,0.127733287645383
"VENDAVELHA_014B",2022-06-11,"healthy",0.544796266046927,0.349739236943443,0.127733287645383
"VILANOVA_003A",2022-02-01,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-02-14,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-02-16,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-02-19,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-02-24,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-02-26,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-03-03,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-03-21,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-03-28,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-03-31,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-04-02,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-04-15,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-04-20,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-05-20,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILANOVA_003A",2022-06-11,"healthy",0.547969752186991,0.222961307656975,0.0329068872867217
"VILAPALMA_006D",2022-02-01,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-02-14,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-02-16,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-02-19,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-02-24,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-02-26,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-03-03,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-03-21,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-03-28,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-03-31,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_006D",2022-04-02,"bronze_bug",0.530606250135602,0.0878290602005178,0.0249093121799277
"VILAPALMA_011A",2022-02-01,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-02-14,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-02-16,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-02-19,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-02-24,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-02-26,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-03-03,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-03-21,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-03-28,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-03-31,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-04-02,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-04-15,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-04-20,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-04-30,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-05-07,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-05-20,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-05-22,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_011A",2022-06-11,"healthy",0.600795826750375,0.255064089229086,0.0681160171684232
"VILAPALMA_012B",2022-02-01,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-02-14,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-02-16,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-02-19,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-02-24,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-02-26,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-03-03,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-03-21,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-03-28,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-03-31,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-04-02,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-04-15,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-04-20,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-04-30,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_012B",2022-05-07,"healthy",0.864402988747942,0.243496716633455,0.0525194187634283
"VILAPALMA_023C",2022-02-01,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-02-14,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-02-16,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-02-19,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-02-24,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-02-26,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-03-03,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-03-21,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-03-28,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-03-31,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-04-02,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-04-15,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-04-20,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-04-30,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-05-07,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-05-20,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-05-22,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_023C",2022-06-11,"healthy",0.654446613503693,0.645013482716182,0.306066441316878
"VILAPALMA_025A",2022-02-01,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-02-14,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-02-16,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-02-19,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-02-24,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-02-26,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-03-03,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-03-21,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-03-28,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-03-31,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-04-02,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-04-15,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-04-20,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-04-30,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_025A",2022-05-07,"healthy",0.579807122330542,0.214908129553232,0.0561567163870339
"VILAPALMA_026A",2022-02-01,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-02-14,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-02-16,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-02-19,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-02-24,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-02-26,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-03-03,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-03-21,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-03-28,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-03-31,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-04-02,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-04-15,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-04-20,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-04-30,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_026A",2022-05-07,"healthy",0.515600237213709,0.22996265661327,0.0607135257338993
"VILAPALMA_030A",2022-02-01,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-02-14,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-02-16,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-02-19,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-02-24,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-02-26,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-03-03,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-03-21,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-03-28,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-03-31,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-04-02,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-04-15,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-04-20,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-04-30,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030A",2022-05-07,"healthy",0.622221873018653,0.185857475467865,0.0444813231062955
"VILAPALMA_030C",2022-02-01,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-02-14,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-02-16,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-02-19,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-02-24,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-02-26,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-03-03,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-03-21,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-03-28,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-03-31,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_030C",2022-04-02,"bronze_bug",0.594087708350186,0.163686575083785,0.0394916270172109
"VILAPALMA_032C",2022-02-01,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-02-14,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-02-16,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-02-19,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-02-24,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-02-26,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-03-03,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-03-21,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-03-28,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-03-31,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-04-02,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-04-15,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-04-20,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-04-30,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_032C",2022-05-07,"healthy",0.608051717449883,0.136474891426376,0.0403455156049815
"VILAPALMA_033C",2022-02-01,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-02-14,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-02-16,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-02-19,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-02-24,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-02-26,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
"VILAPALMA_033C",2022-03-03,"healthy",0.657625619690439,0.156392392152634,0.0418513461540408
