TRAT	DAP	REP	Umidade	Condutividade	Altura	Caule	Folhas	Flor.m	Flor.f	Frutos	Bojo	Pesc	Comp.frutos	Peso.frutos				
PBRANCO	124	2	14.2	406	NA	NA	NA	NA	NA	1	76.8	35.8	18	411				
PBRANCO	124	2	14.6	414	NA	NA	NA	NA	NA	1	69.5	59.4	22.5	510				
PBRANCO	124	2	14.5	411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	2	14.8	417	NA	NA	NA	NA	NA	1	88.2	42.4	20	487				
PBRANCO	124	2	14.1	420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	2	12.9	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	2	13.2	386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	2	13.8	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	14.6	414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	15.3	428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	13.5	392	NA	NA	NA	NA	NA	1	72.8	46.3	21.5	415				
PBRANCO	124	3	14.1	404	NA	NA	NA	NA	NA	1	76.2	53.6	17.5	392				
PBRANCO	124	3	14.7	415	NA	NA	NA	NA	NA	1	62.7	51.4	18.5	314				
PBRANCO	124	3	15.2	426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	15.7	436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	13.9	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	3	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	14.4	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	15.1	425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	15.0	422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	15.0	422	NA	NA	NA	NA	NA	1	60.3	54.6	20	379				
PBRANCO	124	4	15.7	436	NA	NA	NA	NA	NA	1	74.5	42.4	19	396				
PBRANCO	124	4	14.1	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	15.2	426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	15.9	439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	124	4	16.2	445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	13.6	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	13.0	371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	14.6	414	NA	NA	NA	NA	NA	1	80.6	51.5	20.5	494				
PPRETO	124	1	13.8	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	13.3	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	13.6	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	1	14.2	406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	13.7	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	13.3	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	15.1	424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	14.7	416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	13.5	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	2	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	15.6	433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	15.9	439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	16.0	442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	16.5	451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	12.8	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	13.1	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	3	13.7	396	NA	NA	NA	NA	NA	1	83.5	43.6	20	386				
PPRETO	124	3	14.2	405	NA	NA	NA	NA	NA	1	60.2	42.9	20	345				
PPRETO	124	3	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	4	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	4	14.7	415	NA	NA	NA	NA	NA	1	82.2	49.5	24.5	608				
PPRETO	124	4	13.2	386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	4	13.5	392	NA	NA	NA	NA	NA	1	62.6	40.6	20	217				
PPRETO	124	4	15.2	405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	4	14.7	416	NA	NA	NA	NA	NA	1	74.3	41.8	20	401				
PPRETO	124	4	15.1	424	NA	NA	NA	NA	NA	1	80.3	42.1	19	453				
PPRETO	124	4	15.4	429	NA	NA	NA	NA	NA	1	71.9	53.7	20.5	547				
PPRETO	124	4	15.6	434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	124	4	15.8	438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	14.2	405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	13.2	386	NA	NA	NA	NA	NA	1	77.5	58.5	24	590				
TANZ	124	1	12.4	369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	12.6	374	NA	NA	NA	NA	NA	1	71	40.7	18	317				
TANZ	124	1	15.4	429	NA	NA	NA	NA	NA	1	79.1	43.1	19	469				
TANZ	124	1	13.0	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	13.9	399	NA	NA	NA	NA	NA	1	78.7	46.2	20	400				
TANZ	124	1	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	1	13.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	12.4	370	NA	NA	NA	NA	NA	1	72.5	45.8	23.5	664				
TANZ	124	2	13.2	386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	12.4	369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	13.8	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	14.2	406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	14.2	405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	14.3	408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	2	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	15.4	429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	13.0	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	13.9	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	13.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	14.1	403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	13.8	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	3	12.4	369	NA	NA	NA	NA	NA	1	66.4	53.4	23	438				
TANZ	124	3	13.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.6	393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	15.0	421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.8	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	12.0	362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	15.9	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	124	4	13.4	390	NA	NA	NA	NA	NA	2	74.8	55.1	23	504				
CAPI	132	1	12.3	377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	12.4	369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	13.6	394	NA	NA	NA	NA	NA	1	68	45.2	20	380				
CAPI	132	1	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	11.7	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	13.8	397	NA	NA	NA	NA	NA	1	75.8	36.4	19	378				
CAPI	132	1	14.5	411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	1	13.6	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	13.8	397	NA	NA	NA	NA	NA	1	69.9	52	19	425				
CAPI	132	2	12.5	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	11.3	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	13.5	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	13.7	396	NA	NA	NA	NA	NA	1	70	38.6	23	388				
CAPI	132	2	12.7	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	12.7	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	2	13.5	392	NA	NA	NA	NA	NA	2	70.8	47.3	19	391				
CAPI	132	2	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	14.8	417	NA	NA	NA	NA	NA	1	80.3	52.7	24	727				
CAPI	132	3	14.5	411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	15.3	428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	15.4	430	NA	NA	NA	NA	NA	1	67.1	46.4	25	388				
CAPI	132	3	12.7	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	12.7	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	13.5	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	3	13.7	396	NA	NA	NA	NA	NA	1	77.7	32.5	20	370				
CAPI	132	4	15.1	424	NA	NA	NA	NA	NA	1	73.8	45.7	20	380				
CAPI	132	4	13.5	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	13.8	377	NA	NA	NA	NA	NA	1	72.7	38.4	25	515				
CAPI	132	4	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	11.7	356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	11.7	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	15.2	426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	14.4	409	NA	NA	NA	NA	NA	1	60	53	21.5	379				
CAPI	132	4	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CAPI	132	4	13.4	390	NA	NA	NA	NA	NA	1	81	49.8	22.5	555				
CONTROL	132	1	7.6	274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	13.3	388	NA	NA	NA	NA	NA	1	71.1	31.4	19	326				
CONTROL	132	1	11.6	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	1	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	13.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	11.6	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	2	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	11.8	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	3	12.7	363	NA	NA	NA	NA	NA	1	61.3	44.8	20	328				
CONTROL	132	4	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.7	363	NA	NA	NA	NA	NA	1	67.1	46.5	20	375				
CONTROL	132	4	12.1	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.6	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	12.7	363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	13.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
CONTROL	132	4	11.6	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	15.0	422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	13.8	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	14.5	410	NA	NA	NA	NA	NA	1	67.7	48.5	21	394				
PBRANCO	132	1	14.7	415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	15.8	436	NA	NA	NA	NA	NA	1	87.9	43.4	22	506				
PBRANCO	132	1	12.7	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	13.4	429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	1	13.9	399	NA	NA	NA	NA	NA	1	67.4	43.5	23.5	420				
PBRANCO	132	1	13.0	382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.0	382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.5	382	NA	NA	NA	NA	NA	1	77.6	53.6	20	520				
PBRANCO	132	2	13.8	397	NA	NA	NA	NA	NA	1	69.7	38.8	20	355				
PBRANCO	132	2	13.9	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.8	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	14.1	403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	14.4	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	2	13.6	393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	14.5	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	14.7	414	NA	NA	NA	NA	NA	1	77.7	36.8	21	464				
PBRANCO	132	3	15.6	428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	13.8	392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	14.2	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	14.7	415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	15.4	426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	15.8	436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	3	12.7	370	NA	NA	NA	NA	NA	1	75.1	49.5	20	553				
PBRANCO	132	3	13.4	429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	14.5	412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	13.4	429	NA	NA	NA	NA	NA	1	74.1	43.1	19.5	376				
PBRANCO	132	4	13.3	428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	14.9	420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	14.8	418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	16.6	453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	14.7	416	NA	NA	NA	NA	NA	1	79.5	55.1	20	555				
PBRANCO	132	4	15.4	426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	132	4	15.9	440	NA	NA	NA	NA	NA	1	56.6	42.2	18	340				
PBRANCO	132	4	12.3	388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	13.5	392	NA	NA	NA	NA	NA	1	79.8	44.5	22.5	497				
PPRETO	132	1	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	13.5	391	NA	NA	NA	NA	NA	1	60.8	42.3	21	411				
PPRETO	132	1	14.4	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	13.2	386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	12.8	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	12.4	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	1	15.2	405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	13.1	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	13.7	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	14.4	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	13.9	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	13.4	390	NA	NA	NA	NA	NA	1	58.3	47.1	18	299				
PPRETO	132	2	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	2	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	15.4	429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	16.1	444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	16.3	447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	13.3	448	NA	NA	NA	NA	NA	1	62.3	37.4	22	317				
PPRETO	132	3	12.2	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	12.9	380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	13.5	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	13.9	400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	14.4	409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	3	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	12.7	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	13.0	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	13.0	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	13.9	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	14.4	410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	14.8	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
PPRETO	132	4	15.1	426	NA	NA	NA	NA	NA	1	77.4	48.8	25	608				
PPRETO	132	4	15.5	432	NA	NA	NA	NA	NA	1	60.2	44.1	22	314				
PPRETO	132	4	15.9	440	NA	NA	NA	NA	NA	1	81.1	57.6	20	533				
PPRETO	132	4	16.0	441	NA	NA	NA	NA	NA	1	62.2	58.1	20	373				
TANZ	132	1	13.0	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	14.3	408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	12.7	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	13.6	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	1	13.7	393	NA	NA	NA	NA	NA	1	80.6	53.1	20	522				
TANZ	132	1	12.6	373	NA	NA	NA	NA	NA	1	54.2	30.5	19	220				
TANZ	132	1	15.1	423	NA	NA	NA	NA	NA	1	78.6	46.9	20.5	436				
TANZ	132	2	12.6	374	NA	NA	NA	NA	NA	1	63.4	42.2	18.5	292				
TANZ	132	2	13.5	382	NA	NA	NA	NA	NA	1	82.5	46.6	20	432				
TANZ	132	2	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	13.3	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	13.8	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	12.7	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	12.6	374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	13.0	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	2	13.2	385	NA	NA	NA	NA	NA	1	64.4	47.3	25	476				
TANZ	132	2	13.4	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	13.0	382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	13.1	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	13.6	393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	14.1	403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	12.8	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	13.6	393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	13.2	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	14.3	408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				
TANZ	132	3	12.7	376	NA	NA	NA	NA	NA	1	83	59.4	22	656				
TANZ	132	3	13.6	394	NA	NA	NA	NA	NA	1	69.8	45	20	360				
