"STAND","COMPANY","SPACING","AGE","DATE","STATUS","STATS","B2","B3","B4","B8","NDVI","SAVI","SIPI","SR","RGI","TVI","MSR","PRI","GNDVI","PSRI","GCI"
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-02-24","healthy","MIN",61,142,80,915,0.127238454288407,0.190842692217074,0.972466960352423,1.29157667386609,0.306818181818182,-112320,1.13647554917213,-0.442159383033419,0.380930863081789,-0.102285714285714,1.23065693430657
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-02-24","healthy","SD",249.131587104051,310.489665697617,659.106515346643,303.56839936943,0.246503267014816,0.36968528930304,0.387852528750842,5.38436364811919,0.372565429464396,67746.812097538,1.01222683404352,0.0559974450797536,0.14791880153222,0.103501579468664,2.6600163939302
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-03-21","healthy","MAX",1256,1548,2824,4484,0.954659949622166,1.43168940188877,3.51675257731959,43.1111111111111,2.5,313380,6.5659052011974,-0.0328947368421053,0.870435806831567,0.451829268292683,13.4363636363636
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-03-21","healthy","MEAN",382.283392540772,579.949069477318,674.956610468514,2722.04530381807,0.58239528124388,0.873469228911143,1.36954318938151,6.68471627552962,1.11704977143197,106130.21520533,2.38215188680822,-0.302257066602053,0.636579888935934,0.0701004482445311,4.45307810942879
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-03-21","healthy","MIN",74,102,55,844,0.124612523248605,0.186904300658659,0.956709956709957,1.28470254957507,0.343612334801762,-102840,1.13344719752403,-0.44390243902439,0.353135313531353,-0.0991379310344828,1.09183673469388
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-03-21","healthy","SD",225.06754708533,297.094048519213,566.459709139184,430.009327582057,0.158776171997866,0.238115276718204,0.259568485840807,5.69152353195779,0.313263996734448,59451.8915555298,0.912179057624519,0.0529320721038539,0.0963035375977617,0.0757242547888716,2.86635425111346
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-15","healthy","MAX",1042,1438,2702,5068,0.930830039525692,1.39590022227711,3.55718085106383,27.9142857142857,2.34558823529412,281440,5.28339717551934,0.0422535211267606,0.86529826812059,0.443099273607748,12.847619047619
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-15","healthy","MEAN",227.758217945429,479.991452055201,431.057227909645,3076.87941337925,0.538288176723892,0.807307842643936,1.45715035750906,5.35763551097028,1.14942343164416,86310.7871930051,2.15421476573166,-0.265675146183739,0.599880188104995,0.0811902317360679,3.71468886831669
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-15","healthy","MIN",0,17,8,658,0.141663766098155,0.212477160010441,0.932907348242812,1.33008921330089,0.327868852459016,-94880,1.15329493768979,-0.484593837535014,0.416242621616121,-0.105730427764326,1.42608089260809
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-15","healthy","SD",154.547450245646,268.244586511098,419.347643850739,588.781406443105,0.261723794488376,0.392519730491558,0.43785184006904,5.2154812448952,0.435770116001349,82816.3492854792,1.00521053019639,0.0942726142698401,0.141520844350203,0.124142250454689,2.55922874474445
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-20","healthy","MAX",1100,1434,2678,5108,0.966722129783694,1.44948024948025,3.21596244131455,59.1,2.46417112299465,333540,7.68765243751303,0.122448979591837,0.919463087248322,0.436081242532855,22.8333333333333
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-20","healthy","MEAN",271.740178895476,488.221156111703,435.600149513594,3088.55803355519,0.776884329296163,1.16514539825606,1.11161965161419,11.6924416794569,0.804097250977281,163642.753542732,3.27391383964716,-0.383850963672211,0.743779784335418,-0.0139507586129353,7.020441403831
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-20","healthy","MIN",31,42,17,651,0.131933563146349,0.197884841363102,0.993625159371016,1.30397111913357,0.340909090909091,-112280,1.14191554816176,-0.630630630630631,0.397732873336619,-0.0988442822384428,1.32078559738134
"ALCINA_001A","CMPC","3.50x2.50",15,"2022-04-20","healthy","SD",148.978854978609,256.793580000323,404.358193859374,621.648282281344,0.263828745306448,0.395672566154933,0.526873932074881,3.97559397292941,0.407226532837252,79175.6956537651,0.847040761733771,0.0744048251077841,0.144562357408989,0.131704811128225,2.0698985114506
"ALDOSANI_031A","CMPC","3.5x2.14",3,"2022-02-11","healthy","MAX",814,1284,1510,4256,0.941883207599888,1.41262746193602,2.02587991718427,33.4134615384615,1.89306358381503,256520,5.78043783276505,-0.0480349344978166,0.905377456049638,0.258110014104372,19.1366120218579
"ALDOSANI_031A","CMPC","3.5x2.14",3,"2022-02-11","healthy","MEAN",157.466668216873,342.103846768226,227.808815144028,3068.91926376684,0.859594979558275,1.28919478208138,1.0270321894662,15.0828620622942,0.656228723257005,181896.130079788,3.82837289063949,-0.375545962190075,0.796340176402907,-0.0377330026289807,8.50058637362658
"ALDOSANI_031A","CMPC","3.5x2.14",3,"2022-02-11","healthy","MIN",47,154,71,1444,0.288135593220339,0.432152524420384,0.979463537300922,1.80952380952381,0.352517985611511,12680,1.3451854182691,-0.449131513647643,0.395206527281999,-0.112469437652812,1.30691399662732
"ALDOSANI_031A","CMPC","3.5x2.14",3,"2022-02-11","healthy","SD",54.6526581384335,86.3118119422603,104.713574051074,388.4466415412,0.0633644995301085,0.0950403034647284,0.0331472003761553,6.34316641478091,0.14844596091792,28476.271001888,0.787816359528911,0.0538759192382854,0.0581321369417006,0.023374073143715,2.92735381231727
