classe,x,y,cive,exg,exgr,exr,gli,iaf,ngrdi,ri,tgi,varig,vdvi,r,g,b
1,4.994.670.585,7.655.671.568,0.418073029,0.567678936,0.388163308,0.556195887,0.651072487,0.878668502,0.461065148,0.53893485,0.822257883,0.479052696,0.756246763,0.383135704,0.363549047,0.332255687
2,4.994.678.883,7.655.671.263,0.357566422,0.628911531,0.370212511,0.564175227,0.69630799,0.872444303,0.476545992,0.523454006,0.826239397,0.507623256,0.780417373,0.390903998,0.3949718,0.344599512
1,4.994.688.564,7.655.670.936,0.462763236,0.539239613,0.517423758,0.570125392,0.538127629,0.82970203,0.449163372,0.550836628,0.727807332,0.450971077,0.76698461,0.514518188,0.484161144,0.419399657
2,4.994.700.178,7.655.670.503,0.295218214,0.688935578,0.329793638,0.649961845,0.742388897,0.888917665,0.487756691,0.512243307,0.833266105,0.529425644,0.789575229,0.359273669,0.374760659,0.306026921
1,4.994.708.945,7655670.24,0.397619303,0.582299293,0.339777007,0.612475118,0.688340391,0.895406783,0.464764233,0.535235765,0.847558088,0.487704547,0.749490558,0.329538507,0.310221495,0.286353986
1,4.994.717.712,7.655.669.898,0.365049246,0.609993291,0.29412568,0.597005498,0.746328448,0.896961576,0.493312134,0.506687864,0.86542719,0.524330733,0.753566818,0.299237611,0.29743841,0.28257125
1,4.994.727.344,7.655.669.582,0.282121315,0.68513085,0.209047447,0.612038969,0.854960236,0.906316666,0.567570929,0.432429069,0.86696829,0.608297671,0.786450489,0.243020709,0.27408452,0.260452658
1,4.994.738.581,7.655.669.318,0.187549903,0.78813243,0.230626869,0.583760735,0.874463471,0.898256453,0.527941668,0.472058331,0.863637416,0.603723009,0.828279225,0.298434834,0.356219476,0.283787111
1,4.994.747.225,7.655.669.095,0.304850788,0.673813678,0.296154263,0.572597239,0.77448263,0.885891708,0.500562125,0.499437873,0.847336835,0.551247182,0.789911759,0.327518427,0.347883685,0.304224172
2,499.475.414,7.655.668.726,0.382828292,0.599372497,0.349973286,0.597115975,0.69043589,0.888947451,0.466028325,0.533971674,0.850996375,0.48831696,0.765376578,0.349477771,0.337467738,0.303405579
1,4.994.758.709,7.655.668.528,0.406222083,0.578470221,0.375055899,0.593566951,0.63786828,0.906263743,0.449347716,0.550652283,0.830400747,0.454304672,0.753220797,0.347805511,0.310564759,0.265169935
2,4.994.783.771,7.655.674.995,0.599972022,0.397272471,0.53698831,0.431118303,0.458329372,0.846625398,0.424815452,0.575184546,0.737303822,0.40417817,0.725158906,0.47911131,0.400025414,0.391231013
2,4.994.776.955,7.655.675.248,0.493204519,0.502916993,0.488915678,0,0.554091226,0.836840321,0.45080668,0.549193318,0.759926483,0.45519229,0.756802652,0.477698506,0.443035615,0.409686423
2,4.994.767.027,7.655.675.517,0.401543279,0.581677994,0.364561247,0.452622463,0.679802257,0.878476061,0.469405467,0.530594531,0.828227323,0.495683144,0.759941906,0.366328094,0.354825647,0.327763806
1,4.994.760.507,7.655.675.848,0.453743127,0.532790506,0.407463995,0.481920579,0.626491189,0.868314875,0.455696907,0.544303092,0.82082989,0.46889626,0.749239017,0.395987401,0.369029351,0.349402126
2,4.994.753.394,7.655.676.101,0.517996561,0.480763773,0.516189916,0.512503433,0.513629206,0.841860506,0.439707659,0.56029234,0.747077781,0.432895234,0.749761276,0.490698313,0.441222374,0.40339828
1,499.474.643,7.655.676.307,0.436795394,0.552122895,0.417235713,0.43918943,0.622928148,0.867577945,0.457946105,0.542053893,0.808390523,0.471442645,0.759846394,0.410231858,0.386132865,0.352053761
2,4.994.738.428,7.655.676.638,0.443040667,0.544580863,0.410399067,0.551699374,0.618689343,0.875660715,0.451996579,0.548003419,0.811765284,0.460956879,0.750271387,0.394271739,0.363066555,0.331780872
1,4.994.727.611,7.655.677.017,0.324943388,0.649371843,0.274077571,0,0.786544068,0.891091563,0.49198001,0.508019989,0.886140328,0.539820491,0.775207195,0.29874663,0.315557161,0.293622823
2,4.994.719.758,7.655.677.318,0.349617877,0.628007553,0.305641294,0.343016446,0.736355713,0.899832964,0.476136715,0.523863283,0.857874014,0.509960356,0.764732831,0.310819956,0.307957045,0.27634582
1,499.471.146,7.655.677.444,0.455149759,0.526847736,0.376694307,0.498354433,0.647761104,0.876272048,0.456022141,0.543977856,0.839380269,0.470853022,0.74135663,0.359773737,0.331172573,0.325241249
2,4.994.699.309,7.655.677.871,0.44935995,0.532164278,0.370803717,0.462570933,0.645552934,0.890383242,0.453231594,0.546768405,0.843036369,0.464743559,0.742068785,0.347205816,0.313490046,0.302748843
1,499469.19,7.655.678.266,0.436510983,0.545628188,0.370029958,0.509175926,0.649786006,0.890802477,0.453273587,0.546726413,0.841962098,0.464886885,0.743369457,0.349554627,0.318573979,0.300914956
1,4.994.681.824,7.655.678.582,0.465324506,0.521018679,0.41040594,0.625204536,0.615139111,0.874696671,0.451860233,0.548139766,0.824735897,0.460625965,0.747207385,0.391176732,0.357328675,0.340020484
1,4.994.672.194,7655678.87,0.509769559,0.474602157,0.413341896,0.643358413,0.581858155,0.885089783,0.440956664,0.559043335,0.799779141,0.44142267,0.719703516,0.367175549,0.310096541,0.307542471
1,4.994.663.698,7.655.679.164,0.468628031,0.504310386,0.319166588,0.507288833,0.67879926,0.906823351,0.453925285,0.546074713,0.877349633,0.471494833,0.716706029,0.284443779,0.246276383,0.269331547
1,4.994.653.425,7.655.679.438,0.517561899,0.466793874,0.417526456,0.56408568,0.604725808,0.856121477,0.450458415,0.549541584,0.830646713,0.46013039,0.732758892,0.394901106,0.357467313,0.371458959
1,4.994.645.324,7.655.679.649,0.55204918,0.437611653,0.466815721,0.55149229,0.541918219,0.855017422,0.435455611,0.564544388,0.8048188,0.428978127,0.726509966,0.427507181,0.371066327,0.374800578
1,4.994.636.433,7655680.07,0.658523954,0.333310035,0.521873462,0.519311543,0.437917695,0.867465292,0.410418932,0.589581066,0.759648064,0.379173916,0.695816733,0.434130397,0.331075136,0.354586801
2,4.994.622.801,7.655.680.555,0.601067102,0.393121261,0.516925899,0.649315046,0.485779152,0.83924912,0.42756382,0.572436178,0.773028094,0.41183051,0.72104577,0.467570948,0.397696412,0.404721975
1,4.994.615.096,7.655.680.955,0.452072197,0.524678114,0.339085018,0.639047603,0.670973339,0.892437217,0.465972719,0.534027279,0.838311816,0.488479348,0.728108664,0.313181176,0.280587639,0.28670766
2,499.460.087,7.655.681.376,0.588555428,0.399935211,0.4725277,0.569876514,0.516848165,0.862460274,0.427781352,0.572218647,0.802773999,0.414576507,0.713833292,0.415598666,0.343592724,0.36028035
1,4.994.593.363,7655681.65,0.580584132,0.407936266,0.469831058,0.394427809,0.525763492,0.855878765,0.428716768,0.571283232,0.805661549,0.416972685,0.713976761,0.418679507,0.351857271,0.367540059
2,4.994.583.681,7.655.681.945,0.483385114,0.506180138,0.439116109,0.517274899,0.576427495,0.870101716,0.442814411,0.557185588,0.792441615,0.442154954,0.740566291,0.408320532,0.36182645,0.336077243
1,4.994.574.988,7.655.682.282,0.382767422,0.601474491,0.363596561,0.475399439,0.670917322,0.894395044,0.463581509,0.53641849,0.835461083,0.481947026,0.768567129,0.356523828,0.33758563,0.292819728
2,499.455.859,7.655.682.809,0.488193966,0.495352725,0.400028445,0.627484299,0.615717052,0.877777378,0.452371375,0.547628624,0.824953011,0.462443397,0.736627975,0.373225815,0.333936464,0.333830043
1,4.994.547.328,7655683.23,0.542365171,0.453125761,0.502928939,0.597324278,0.511290155,0.852807528,0.434792523,0.565207476,0.765296766,0.424989853,0.736922831,0.464959245,0.406144761,0.385307918
2,4.994.533.696,7.655.683.736,0.607438578,0.389819399,0.540554499,0.578531177,0.466091367,0.831018226,0.429269061,0.570730938,0.743883915,0.414067518,0.727572007,0.492418637,0.421283299,0.421388508
1,4.994.523.224,7655684.01,0.465523597,0.513149965,0.358015632,0.533209824,0.662757722,0.880414648,0.461311066,0.538688932,0.84597441,0.481102147,0.734850383,0.339716517,0.311758664,0.321936219
1,4.994.515.556,7.655.684.513,0.509358968,0.474988095,0.41460415,0.607830247,0.616785252,0.848666984,0.450508335,0.549491664,0.843556571,0.460245813,0.73193884,0.400366316,0.370361435,0.384762949
1,4.994.501.479,7.655.684.882,0.473511749,0.518785199,0.453881506,0.62609876,0.563619484,0.875648128,0.444248223,0.555751777,0.772669295,0.441666831,0.751541023,0.423298765,0.375549204,0.335394556
2,4.994.493.329,7.655.685.172,0.401458458,0.584703701,0.384950766,0.576295478,0.668193218,0.8701758,0.468553209,0.531446789,0.824771953,0.491908051,0.770474455,0.392446432,0.383839795,0.349488787
1,4.994.485.426,7.655.685.567,0.418623486,0.570830112,0.414352541,0.596954722,0.641861194,0.856886969,0.463455026,0.536544974,0.816570882,0.481631928,0.769205181,0.421787557,0.410268259,0.372937739
2,4.994.475.794,7.655.685.883,0.510407567,0.484531768,0.487002837,0.535284177,0.539956611,0.850703425,0.441321192,0.558678809,0.776707765,0.437240823,0.746365197,0.461765461,0.415346186,0.387255158
1,4.994.459.742,7.655.686.409,0.423202912,0.569454327,0.437620081,0.546881739,0.609840093,0.858536012,0.455695405,0.544304594,0.799032248,0.465066184,0.7690566,0.435029347,0.412705943,0.361074637
2,4.994.446.652,7.655.686.989,0.466822614,0.520277239,0.415992899,0.574800121,0.605770149,0.873846087,0.446950927,0.553049071,0.815733906,0.450493044,0.742418791,0.39288992,0.355198504,0.333915827
1,4.994.434.304,7.655.687.384,0.454366812,0.534221594,0.421494986,0.571757444,0.607535612,0.871054866,0.449096126,0.550903873,0.813197067,0.453723541,0.749709603,0.404249753,0.37101262,0.341408884
2,4.994.421.462,7.655.687.858,0.478509016,0.509068276,0.424054168,0.553482385,0.601151888,0.867378424,0.44870927,0.551290728,0.810987794,0.454915313,0.742073898,0.403286636,0.366800153,0.350942431
1,4.994.410.348,7655688.49,0.506155292,0.483829945,0.45147568,0.485156049,0.573763386,0.858052583,0.445708914,0.554291086,0.801993094,0.448860969,0.740484578,0.428167341,0.386848276,0.375028712
2,4.994.400.717,7.655.688.727,0.505410203,0.48594664,0.461409035,0.557379964,0.583840621,0.836134306,0.451179286,0.548820714,0.814559446,0.459570467,0.746933634,0.454904493,0.426932446,0.418917556
2,4.994.393.061,7.655.688.858,0.511796918,0.476581817,0.443640936,0.54766629,0.601231459,0.8362785,0.454140053,0.545859946,0.836030836,0.466242734,0.745525177,0.438514339,0.413444997,0.419804851
2,4.994.369.352,7.655.689.833,0,0,0,0.309138966,0,0,0,0,0,0,0,0,0,0
2,4.994.353.546,7.655.690.544,0.46183305,0.518101424,0.366336682,0.510418599,0.681651258,0.857274964,0.467227148,0.532772851,0.871194423,0.493178937,0.746110496,0.371326568,0.36239677,0.378760815
1,4.994.335.592,7655691.06,0.495134819,0.498067974,0.470025919,0.475263219,0.578214762,0.836792534,0.452165108,0.547834892,0.803367577,0.460027926,0.753858551,0.465281946,0.43797108,0.419282519
2,4.994.321.021,7.655.691.586,0.544045799,0.441764167,0.438689028,0.474160081,0.599525957,0.82774742,0.451321496,0.548678505,0.850045096,0.462486968,0.732656849,0.428268142,0.399170938,0.42784808
1,4.994.310.154,7.655.692.113,0.432219319,0.54539085,0.338911094,0.460588471,0.71386408,0.866453664,0.474415103,0.525584897,0.882877911,0.5064133,0.755739167,0.350651593,0.350140721,0.363439847
2,4.994.299.287,7.655.692.508,0.435750319,0.540807504,0.332219461,0.437666687,0.699466634,0.886861852,0.469102001,0.530897998,0.867300713,0.496525846,0.743982437,0.325976964,0.31079918,0.319938279
1,4.994.285.457,7655693.14,0.382089865,0.592335298,0.296725034,0.483354997,0.744324671,0.896725871,0.48291072,0.517089278,0.868826932,0.521253227,0.760221926,0.302022386,0.300128191,0.296054628
1,4.994.274.838,7.655.693.456,0.506454989,0.481235357,0.436686211,0.51469698,0.60513142,0.841499014,0.4536661,0.5463339,0.838453615,0.464620344,0.746249184,0.429479386,0.403314832,0.408301625
1,4.994.270.145,7.655.693.667,0.528120364,0.458258129,0.435479322,0.458100008,0.586020249,0.8564816,0.445872431,0.554127569,0.836110581,0.449651004,0.735137662,0.410422431,0.369170492,0.380055651
2,4.994.258.044,7.655.694.141,0.543838137,0.449628846,0.49048743,0.592651815,0.54104854,0.835651707,0.442470177,0.557529822,0.803334076,0.441704076,0.740711903,0.469086072,0.425595271,0.421451841
1,4.994.238.287,7.655.694.693,0.532393558,0.452224481,0.42517695,0.574276562,0.596145252,0.857061756,0.446488914,0.553511084,0.852541121,0.451615096,0.732507536,0.40096995,0.361444446,0.381095061
