"","simulation","distance","radius","error","tpvalue","sensitivity","specificity","accuracy","model","sill","range","sderror","stand"
"19539",83,100,17.5,0.9803601,4.879059e-163,1,1,1,7,0.1329747,8.282426,3.446708e-05,"stand3"
"19540",83,100,20,0.6284779,4.601821e-56,1,1,1,7,0.0623249,114.0088,0.0002253108,"stand3"
"19541",84,20,10,0.03436989,0.4403421,1,1,1,3,0.2139589,35.30193,0.000593099,"stand3"
"19542",84,20,12.5,-0.01309329,0.7697826,1,1,1,7,0.2114406,16.39538,0.0006295706,"stand3"
"19543",84,20,15,0.03436989,0.4403421,1,1,1,7,0.2197509,17.54137,0.001079892,"stand3"
"19544",84,20,17.5,-0.006546645,0.8835951,1,1,1,7,0.2244556,17.6421,0.002434587,"stand3"
"19545",84,20,20,-0.003273322,0.9416248,1,1,1,7,0.2250774,18.02168,0.001950873,"stand3"
"19546",84,25,10,0.1685761,0.0001208556,1,1,1,7,0.216723,19.19619,0.0001803813,"stand3"
"19547",84,25,12.5,-0.02291326,0.6088435,1,1,1,7,0.2273393,16.10392,0.0002079617,"stand3"
"19548",84,25,15,-0.02454992,0.5835536,1,1,1,7,0.2209771,18.89292,0.001350887,"stand3"
"19549",84,25,17.5,0.001636661,0.97078,1,1,1,7,0.2266008,17.87711,0.001729443,"stand3"
"19550",84,25,20,0.02291326,0.6073657,1,1,1,7,0.2233557,17.85152,0.001908422,"stand3"
"19551",84,30,10,0.2913257,1.287849e-11,1,1,1,7,0.2080557,11.83111,0.0009984543,"stand3"
"19552",84,30,12.5,-0.0294599,0.5108121,1,1,1,7,0.2278169,18.50302,0.0004542616,"stand3"
"19553",84,30,15,-0.04909984,0.2738509,1,1,1,7,0.2130378,17.38041,0.001027072,"stand3"
"19554",84,30,17.5,0.01963993,0.6597238,1,1,1,7,0.2208295,16.55531,0.001025992,"stand3"
"19555",84,30,20,0.05237316,0.2388213,1,1,1,7,0.2246523,16.53557,0.001331871,"stand3"
"19556",84,35,10,0.04582651,0.3030084,1,1,1,3,0.2017715,32.84415,0.0002708413,"stand3"
"19557",84,35,12.5,-0.01309329,0.7697826,1,1,1,7,0.2487587,15.91322,0.0006962868,"stand3"
"19558",84,35,15,0.09492635,0.0319565,1,1,1,7,0.231988,21.83093,0.0003472541,"stand3"
"19559",84,35,17.5,-0.0294599,0.5108121,1,1,1,7,0.2384908,15.58758,0.0005381568,"stand3"
"19560",84,35,20,0.01472995,0.7413485,1,1,1,7,0.224132,20.52624,0.001008841,"stand3"
"19561",84,40,10,0.04091653,0.3579965,1,1,1,7,0.0883904,50.69699,2.31714e-05,"stand3"
"19562",84,40,12.5,0.1080196,0.01450364,1,1,1,7,0.2336223,25.35852,0.0002979793,"stand3"
"19563",84,40,15,0.09001637,0.04206587,1,1,1,7,0.2080219,21.20565,0.000326043,"stand3"
"19564",84,40,17.5,0.212766,1.046846e-06,1,1,1,7,0.231015,15.44608,0.0005973425,"stand3"
"19565",84,40,20,-0.111293,0.01352882,1,1,1,7,0.2304387,18.9591,0.0003551746,"stand3"
"19566",84,45,10,0.2422259,2.354338e-08,1,1,1,4,0.2373861,18.47927,0.0004428374,"stand3"
"19567",84,45,12.5,0.4451718,1.50611e-26,1,1,1,4,0.1988696,14.19866,0.0003612332,"stand3"
"19568",84,45,15,0.3256956,2.636613e-14,1,1,1,7,0.2451614,12.43982,0.0003254944,"stand3"
"19569",84,45,17.5,0.2520458,5.915486e-09,1,1,1,3,0.2041193,27.92257,0.0002836099,"stand3"
"19570",84,45,20,0.2782324,1.108573e-10,1,1,1,7,0.2037014,16.62918,0.0008509262,"stand3"
"19571",84,50,10,0.3878887,4.362729e-20,1,1,1,7,0.207159,21.06347,8.0735e-05,"stand3"
"19572",84,50,12.5,0.4222586,7.959011e-24,1,1,1,4,0.1505797,13.21154,0.000187155,"stand3"
"19573",84,50,15,0.2913257,1.287849e-11,1,1,1,7,0.1638028,14.57988,0.0002755047,"stand3"
"19574",84,50,17.5,0.309329,5.552782e-13,1,1,1,7,0.1906487,14.82762,0.0003557254,"stand3"
"19575",84,50,20,0.2880524,2.229082e-11,1,1,1,7,0.2398242,17.5781,0.0002959558,"stand3"
"19576",84,55,10,0.6481178,3.623433e-60,1,1,1,7,0.2375165,14.93154,3.729523e-05,"stand3"
"19577",84,55,12.5,0.4075286,3.571935e-22,1,1,1,7,0.2372803,18.22929,0.0001944065,"stand3"
"19578",84,55,15,0.5711948,3.219314e-45,1,1,1,7,0.2447454,14.20115,0.0004072461,"stand3"
"19579",84,55,17.5,-0.03273322,0.4651204,1,1,1,7,0.2259869,21.35767,0.0001990223,"stand3"
"19580",84,55,20,0.1423895,0.001212078,1,1,1,7,0.2285901,17.74029,0.0003484343,"stand3"
"19581",84,60,10,0.2160393,7.043804e-07,1,1,1,4,0.1967912,10.57261,0.00013948,"stand3"
"19582",84,60,12.5,0.2978723,4.209008e-12,1,1,1,4,0.2172236,12.11526,0.000166638,"stand3"
"19583",84,60,15,-0.5008183,2.329454e-28,1,1,1,7,0.1895114,53.08411,5.001872e-05,"stand3"
"19584",84,60,17.5,0.4124386,1.02475e-22,1,1,1,7,0.2517661,16.46074,0.0006272676,"stand3"
"19585",84,60,20,0.2324059,8.835616e-08,1,1,1,7,0.2271225,16.69321,0.0003656966,"stand3"
"19586",84,65,10,0.5204583,6.659182e-37,1,1,1,2,0.22284,34.81126,3.243171e-05,"stand3"
"19587",84,65,12.5,-0.1669394,0.0002217002,1,1,1,7,0.1705699,20.91694,2.331394e-05,"stand3"
"19588",84,65,15,-0.1865794,3.72961e-05,1,1,1,3,0.1385556,131.3878,8.958114e-06,"stand3"
"19589",84,65,17.5,0.5630115,8.46258e-44,1,1,1,7,0.2027266,13.5249,0.0001985011,"stand3"
"19590",84,65,20,0.3747954,9.107951e-19,1,1,1,7,0.238702,16.91446,0.0006651005,"stand3"
"19591",84,70,10,0.7217676,1.781871e-77,1,1,1,4,0.1998786,9.245864,0.0001817463,"stand3"
"19592",84,70,12.5,0.07364975,0.09686879,1,1,1,7,0.1973515,14.3142,9.170257e-05,"stand3"
"19593",84,70,15,0.8248773,2.906969e-107,1,1,1,7,0.2251504,14.01573,4.167766e-05,"stand3"
"19594",84,70,17.5,-0.5253682,4.351869e-31,1,1,1,7,0.2712607,20.12506,0.0008358925,"stand3"
"19595",84,70,20,0.7217676,1.781871e-77,1,1,1,7,0.1881752,16.08041,0.0001873972,"stand3"
"19596",84,75,10,0.1227496,0.005388837,1,1,1,7,0.1647445,89.92332,1.858132e-06,"stand3"
"19597",84,75,12.5,0.1211129,0.006047988,1,1,1,7,0.1150451,28.07012,0.0001063695,"stand3"
"19598",84,75,15,-0.03600655,0.4218175,1,1,1,4,0.1731635,10.08877,8.300113e-05,"stand3"
"19599",84,75,17.5,-0.314239,4.531921e-12,1,1,1,7,0.1987186,19.19668,0.0002281966,"stand3"
"19600",84,75,20,0.2798691,8.521914e-11,1,1,1,7,0.2409595,12.59397,0.0006438099,"stand3"
"19601",84,80,10,0.7021277,1.495491e-72,1,1,1,7,0.1946695,25.69795,6.573689e-06,"stand3"
"19602",84,80,12.5,0.5564648,1.099123e-42,1,1,1,7,0.2491404,25.55081,0.0002295255,"stand3"
"19603",84,80,15,-0.5679214,3.665541e-36,1,1,1,7,0.2045352,15.72641,0.0001553457,"stand3"
"19604",84,80,17.5,0.2635025,1.094957e-09,1,1,1,7,0.2426261,18.62603,0.0004602294,"stand3"
"19605",84,80,20,0.594108,2.312285e-49,1,1,1,7,0.2436068,15.50665,0.0008440313,"stand3"
"19606",84,85,10,0.1914894,1.182349e-05,1,1,1,7,0.06804648,92.21648,1.637688e-05,"stand3"
"19607",84,85,12.5,-1.348609,2.044795e-240,1,1,1,4,0.2146283,23.53533,0.0001161052,"stand3"
"19608",84,85,15,-0.1162029,0.009945797,1,1,1,7,972651.7,1294170,0.0001037799,"stand3"
"19609",84,85,17.5,0.3256956,2.636613e-14,1,1,1,7,0.2068361,11.17886,0.0001210316,"stand3"
"19610",84,85,20,0.02454992,0.5818897,1,1,1,7,0.273519,35.39173,0.0005925446,"stand3"
"19611",84,90,10,0.5875614,3.747112e-48,1,1,1,7,0.2526459,26.70835,2.091149e-05,"stand3"
"19612",84,90,12.5,0.797054,1.460333e-98,1,1,1,7,0.2430056,16.36813,0.0008044131,"stand3"
"19613",84,90,15,0.03600655,0.4188085,1,1,1,3,0.1139258,140.2349,4.24393e-05,"stand3"
"19614",84,90,17.5,0.5433715,1.621307e-40,1,1,1,4,0.2044679,12.47221,0.0002865445,"stand3"
"19615",84,90,20,-0.01472995,0.7420082,1,1,1,7,0.2524122,22.18759,0.0002948362,"stand3"
"19616",84,95,10,0.1178396,0.007587123,1,1,1,7,0.121099,63.76193,3.766362e-10,"stand3"
"19617",84,95,12.5,-0.6726678,1.254112e-50,1,1,1,7,4.977057,32460.26,9.193451e-05,"stand3"
"19618",84,95,15,0.8592471,1.136315e-118,1,1,1,7,0.1362559,22.82757,3.618235e-05,"stand3"
"19619",84,95,17.5,-0.06546645,0.1450657,1,1,1,4,0.2445034,13.0523,0.0001154528,"stand3"
"19620",84,95,20,0.07855974,0.07641714,1,1,1,7,0.2270448,16.56106,0.0003537094,"stand3"
"19621",84,100,10,0.7528642,9.400727e-86,1,1,1,2,0.1653574,28.4561,1.044052e-05,"stand3"
"19622",84,100,12.5,0.9803601,4.879059e-163,1,1,1,7,0.1389237,599.6442,1.886868e-05,"stand3"
"19623",84,100,15,0.7610475,4.950076e-88,1,1,1,7,0.1419951,82.4461,4.03832e-05,"stand3"
"19624",84,100,17.5,0.8134206,1.27454e-103,1,1,1,7,0.2434672,15.25425,0.0004048559,"stand3"
"19625",84,100,20,0.6219313,9.676479e-55,1,1,1,7,0.06176469,19.89346,0.0002036171,"stand3"
"19626",85,20,10,0.03927987,0.377627,1,1,1,7,0.214395,15.17141,0.0002493454,"stand3"
"19627",85,20,12.5,0.04091653,0.3579965,1,1,1,7,0.2277329,18.01329,0.0006000149,"stand3"
"19628",85,20,15,0,1,1,1,1,7,0.2209942,17.66971,0.00172528,"stand3"
"19629",85,20,17.5,0.003273322,0.9415905,1,1,1,7,0.2267881,17.59677,0.001417607,"stand3"
"19630",85,20,20,-0.004909984,0.9125474,1,1,1,7,0.2251793,17.7942,0.002187166,"stand3"
"19631",85,25,10,0.101473,0.02175487,1,1,1,7,0.165502,23.51673,0.0002246061,"stand3"
"19632",85,25,12.5,0.08674304,0.05020418,1,1,1,7,0.2177305,16.15362,0.0007769812,"stand3"
"19633",85,25,15,0.05564648,0.2105753,1,1,1,7,0.2060804,18.06427,0.001428207,"stand3"
"19634",85,25,17.5,-0.006546645,0.8835951,1,1,1,7,0.2264937,16.04686,0.001599059,"stand3"
"19635",85,25,20,0.01963993,0.6597238,1,1,1,7,0.2274955,17.18399,0.001147307,"stand3"
"19636",85,30,10,-0.1374795,0.00231984,1,1,1,7,0.2321739,14.48912,0.001121354,"stand3"
"19637",85,30,12.5,0.0212766,0.6333193,1,1,1,7,0.2171554,16.33572,0.0005103311,"stand3"
"19638",85,30,15,-0.01636661,0.7145733,1,1,1,7,0.2019644,17.77518,0.0001296521,"stand3"
"19639",85,30,17.5,-0.01800327,0.6875098,1,1,1,7,0.2194383,18.55248,0.0005636931,"stand3"
"19640",85,30,20,0.008183306,0.8545942,1,1,1,7,0.2243561,16.56018,0.000860277,"stand3"
"19641",85,35,10,0.299509,3.168388e-12,1,1,1,4,0.2295077,19.04336,0.0001379156,"stand3"
"19642",85,35,12.5,0.1505728,0.0006134015,1,1,1,7,0.2380557,16.92112,0.000944012,"stand3"
"19643",85,35,15,-0.003273322,0.9416248,1,1,1,7,0.2381374,16.1238,7.461413e-05,"stand3"
"19644",85,35,17.5,0.04418985,0.3206844,1,1,1,7,0.2376129,18.93011,0.000868199,"stand3"
"19645",85,35,20,0.01636661,0.7137692,1,1,1,7,0.210614,19.03932,0.0009806011,"stand3"
"19646",85,40,10,0.294599,7.388472e-12,1,1,1,4,0.1905501,14.85787,0.0001552407,"stand3"
"19647",85,40,12.5,0.1325696,0.002620181,1,1,1,7,0.244936,19.93914,0.0004093441,"stand3"
"19648",85,40,15,0.07692308,0.08280511,1,1,1,7,0.2315132,20.39273,0.0003179333,"stand3"
"19649",85,40,17.5,0.06873977,0.1214491,1,1,1,7,0.2282563,16.95724,0.0007352723,"stand3"
"19650",85,40,20,0.04418985,0.3206844,1,1,1,7,0.2064006,16.15653,0.001172604,"stand3"
"19651",85,45,10,0.405892,5.39284e-22,1,1,1,3,0.2021646,45.55425,0.00019955,"stand3"
"19652",85,45,12.5,0.2307692,1.095242e-07,1,1,1,7,0.1795682,17.69559,0.0002706207,"stand3"
"19653",85,45,15,0.3895254,2.956759e-20,1,1,1,3,0.1972221,46.30487,0.0005690649,"stand3"
"19654",85,45,17.5,-0.1243863,0.005817674,1,1,1,7,0.2568842,27.75999,0.0004938865,"stand3"
"19655",85,45,20,0.07855974,0.07641714,1,1,1,7,0.2284461,16.39856,0.0002591211,"stand3"
"19656",85,50,10,0.01636661,0.7137692,1,1,1,3,0.1684274,75.81533,3.638565e-05,"stand3"
"19657",85,50,12.5,-0.2209493,1.07957e-06,1,1,1,3,0.2285356,51.28253,0.0008257755,"stand3"
"19658",85,50,15,0.1800327,3.920725e-05,1,1,1,3,0.07263564,41.95606,6.60385e-05,"stand3"
"19659",85,50,17.5,0.1342062,0.002312296,1,1,1,7,0.2224316,19.59742,0.0004134016,"stand3"
"19660",85,50,20,0.2225859,3.129367e-07,1,1,1,7,0.2442407,18.98611,0.0006222809,"stand3"
"19661",85,55,10,-0.497545,5.251611e-28,1,1,1,7,0.2187628,12.61386,0.0001967634,"stand3"
"19662",85,55,12.5,0.1145663,0.009466745,1,1,1,7,0.2509043,46.58884,0.0001650411,"stand3"
"19663",85,55,15,0.03436989,0.4403421,1,1,1,7,0.2170309,31.91364,0.0004447492,"stand3"
"19664",85,55,17.5,0.3469722,3.801775e-16,1,1,1,7,0.1657047,12.39688,0.0002033641,"stand3"
"19665",85,55,20,0.1162029,0.008480683,1,1,1,7,0.2264864,14.41431,0.0006938682,"stand3"
"19666",85,60,10,-0.0801964,0.07455871,1,1,1,3,0.2858716,301.5631,0.0001167652,"stand3"
"19667",85,60,12.5,-0.6170213,1.394278e-42,1,1,1,4,0.2407027,13.67273,0.0003151209,"stand3"
"19668",85,60,15,-0.2340426,2.427423e-07,1,1,1,3,0.2064991,47.61421,0.0001837439,"stand3"
"19669",85,60,17.5,-0.2700491,2.65763e-09,1,1,1,7,0.2192598,18.98218,0.0007014964,"stand3"
"19670",85,60,20,-0.2815057,5.563675e-10,1,1,1,7,0.2468955,27.7013,0.0002621589,"stand3"
"19671",85,65,10,0.8052373,4.530383e-101,1,1,1,4,0.2261005,11.36834,0.000122867,"stand3"
"19672",85,65,12.5,-0.3977087,2.049415e-18,1,1,1,7,0.3235011,228.4131,0.0001101923,"stand3"
"19673",85,65,15,0.09983633,0.0239968,1,1,1,3,0.102045,104.831,5.002943e-05,"stand3"
"19674",85,65,17.5,0.487725,3.994257e-32,1,1,1,7,0.1793179,16.22327,0.0001907696,"stand3"
"19675",85,65,20,-0.1783961,8.006313e-05,1,1,1,7,0.2547297,70.43991,0.0005857524,"stand3"
"19676",85,70,10,-0.009819967,0.8262162,1,1,1,7,0.1919965,15.74841,1.471611e-05,"stand3"
"19677",85,70,12.5,0.5859247,7.462136e-48,1,1,1,3,0.1589089,22.46556,0.000263157,"stand3"
"19678",85,70,15,0.02782324,0.5324694,1,1,1,4,0.06461785,89.59027,8.83781e-05,"stand3"
"19679",85,70,17.5,0.6693944,7.540034e-65,1,1,1,7,0.1913932,21.50226,0.0002571482,"stand3"
"19680",85,70,20,-0.1653028,0.0002551845,1,1,1,7,0.2489619,15.02229,0.0005901306,"stand3"
"19681",85,75,10,0.2340426,7.116475e-08,1,1,1,7,0.2154996,65.2264,9.222378e-05,"stand3"
"19682",85,75,12.5,0.7986907,4.636544e-99,1,1,1,4,0.1669023,12.06675,0.0003399386,"stand3"
"19683",85,75,15,0.6006547,1.359581e-50,1,1,1,3,0.1925385,24.51736,0.0003702165,"stand3"
"19684",85,75,17.5,0.3649755,8.175076e-18,1,1,1,7,0.1807128,10.29436,0.0005477572,"stand3"
"19685",85,75,20,0.004909984,0.9124705,1,1,1,7,0.2293246,16.26895,0.0008750577,"stand3"
"19686",85,80,10,0.1211129,0.006047988,1,1,1,7,0.2686079,17.57074,2.029526e-05,"stand3"
"19687",85,80,12.5,0.3797054,2.959041e-19,1,1,1,7,0.219204,25.56117,2.591294e-05,"stand3"
"19688",85,80,15,0.98527,7.142737e-165,1,1,1,3,0.004448167,38.47425,4.346989e-05,"stand3"
"19689",85,80,17.5,-1.353519,1.64286e-242,1,1,1,3,0.2186671,28.45992,0.0002362637,"stand3"
"19690",85,80,20,0.2176759,5.764304e-07,1,1,1,7,0.2463669,16.20975,0.00108677,"stand3"
"19691",85,85,10,0.9279869,2.349885e-143,1,1,1,3,0.0355251,59.66574,5.301482e-06,"stand3"
"19692",85,85,12.5,0.3126023,3.063039e-13,1,1,1,7,0.1091823,24.16641,6.001546e-05,"stand3"
"19693",85,85,15,-0.2471358,5.041379e-08,1,1,1,3,0.2028886,162.7729,9.317776e-05,"stand3"
"19694",85,85,17.5,-0.2684124,3.306167e-09,1,1,1,7,0.07158046,155.6419,1.612433e-05,"stand3"
"19695",85,85,20,0.6873977,5.218628e-69,1,1,1,3,0.2384289,31.48684,0.0001743043,"stand3"
"19696",85,90,10,-0.1162029,0.009945797,1,1,1,4,0.2108098,102.3541,6.750406e-06,"stand3"
"19697",85,90,12.5,0.9214403,6.383408e-141,1,1,1,7,0.188683,13.80224,0.0002072071,"stand3"
"19698",85,90,15,-0.7397709,1.707091e-61,1,1,1,7,0.2493688,23.54886,0.0002795316,"stand3"
"19699",85,90,17.5,-0.3797054,6.395263e-17,1,1,1,7,0.2540023,216.4258,1.976604e-05,"stand3"
"19700",85,90,20,0.410802,1.557063e-22,1,1,1,7,0.1672727,17.71276,0.0003588774,"stand3"
"19701",85,95,10,-0.07855974,0.08064112,1,1,1,7,0.2275073,61.88962,2.258457e-07,"stand3"
"19702",85,95,12.5,-0.1554828,0.0005786074,1,1,1,7,0.104556,87.99116,1.011578e-05,"stand3"
"19703",85,95,15,0.1587561,0.0002995607,1,1,1,7,0.2267465,20.16725,0.0001128198,"stand3"
"19704",85,95,17.5,0.0801964,0.07043461,1,1,1,7,0.2117428,20.79827,0.0005043203,"stand3"
