"STAND","COMPANY","SPACING","SPECIES","AGE","STATS","NDVI"
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.85863453815261
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.842852021396641
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0654732928636538
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.665303340149966
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.889596602972399
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.821966049165232
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0530546172785518
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.714956930305403
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.868354430379747
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.830414755089088
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0552371892442356
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.729105079279764
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.872983870967742
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.824348750681337
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0583026866120853
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.707752370329057
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.873615100533443
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",0.824963228159057
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",0.0766391142752057
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",0.66046511627907
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.91705069124424
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.849166740257923
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0761000977818128
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.698538622129436
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.952575633687653
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.813945384235025
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0625286579261458
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.656614394853237
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.877947295423024
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.818764221843288
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0791770077948997
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.618326391518364
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.889763779527559
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.837340166867921
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0577208393225703
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.701282581712867
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.900072411296162
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.826021074912338
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0530257763360978
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.69248291571754
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.874465049928673
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.793365223210044
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0492283850949652
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.682131373449701
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.841375485302274
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.784870265335896
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0419270267706763
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.678776290630975
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.833927661742231
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.331291127245654
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0787309177754543
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.152615650670125
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.507692307692308
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",0.828686238613887
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",0.0154921582187325
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",0.791208791208791
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.854605993340733
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.798659634862167
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0106910272417812
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.774193548387097
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.815473727761688
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.773753859349689
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0298024583754622
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.705941591137966
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.833130625152031
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.785774648366377
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0481182711916944
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.641819941916747
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.830590124448013
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.697787790834818
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.17657838524919
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.271048343291689
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.838006230529595
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.614193385125839
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.18830545934301
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.315946348733234
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.8158357771261
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.679231570207971
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.189074750176182
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.328019131127939
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.857972885732731
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.597857674376235
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.177233236876501
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.304996271439224
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.79047619047619
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.564452696293417
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.168542910104558
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.306990881458967
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.751832460732984
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",0.539544310603652
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",0.196159442115077
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",0.283173734610123
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.792105263157895
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.782092455447744
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.148404785867667
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.336829836829837
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.895361380798274
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.814983527257254
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.0798520931290565
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.505590567188453
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.894964028776978
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOT1D","KLABIN","3.4x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.782092455447744
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.148404785867667
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.336829836829837
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.895361380798274
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.814983527257254
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.0798520931290565
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.505590567188453
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.894964028776978
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOT3A","KLABIN","3.7x2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.896055012367676
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0150288567359828
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.830853563038371
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.935779816513762
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.899056471071588
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0169628407015801
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.852213541666667
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.950155763239875
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.871329204014846
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0229901642133789
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.774323546344272
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.933983495873968
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.88498299126518
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0302580548635279
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.764016736401674
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.982986767485822
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.851138908621954
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0315517454914991
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.67784352399737
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.924284395198523
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.813116657647149
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0315458246820937
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.651886168100596
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.860148514851485
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.667942526808596
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.185354526194183
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.237126509853783
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.853904282115869
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.688315093483894
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.193455996589251
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.257704918032787
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.867172675521822
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MEAN",0.662488591283731
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"SD",0.204076361012232
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MIN",0.216444981862152
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.862544852332321
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.705448239394869
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.212856183175364
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.251655629139073
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.903296703296703
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.69190294330511
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.213626891316437
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.218181818181818
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.877144438295517
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.692427274314549
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.223238213994354
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.218676122931442
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.897091722595078
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.740750809848047
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.196255901540057
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.276393831553974
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.908519153802173
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.813099672174386
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.115598125246568
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.364678899082569
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.914529914529915
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.814028248068303
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.10272810334913
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.409273039496279
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.908617698091382
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.830113408003489
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0948451984718063
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.428896473265074
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.92354829296761
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.819611419012537
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0968331143035982
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.394940079893475
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.911046511627907
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MEAN",0.839165030009748
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"SD",0.103229376764262
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MIN",0.403308613804906
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.940054495912807
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.850262703779235
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.101674854452725
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.448838989538147
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.960138648180243
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.817747295593445
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0968660109788783
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.444524669073406
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.906885245901639
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.833304398955584
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.100341247317103
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.41338890336025
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.929342492639843
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.847215092654756
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0701207006461286
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.561832061068702
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.920543648719289
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.814374876375569
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0820090292671187
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.441586280814577
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.886604361370717
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.786861510378318
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0832736483467596
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.38359096313912
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.871433482296322
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.783026739831077
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0886437308911722
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.380645161290323
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.864873949579832
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.331841784848544
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.0823698445916707
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",-0.0142857142857143
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.474488403819918
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MEAN",0.805080155111348
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"SD",0.0859397923619286
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MIN",0.457659372026641
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",63,"MAX",0.891965501588743
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.788493920771544
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0689294074064745
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.501763907734057
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.86399723852261
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.772184303146316
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0757511895491092
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.43671835917959
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.855750487329435
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MEAN",0.781747291017034
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"SD",0.0960511898568991
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MIN",0.391941391941392
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",61,"MAX",0.886980333582275
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.713814489913419
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.223667448583012
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.224260958205912
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.903184053844163
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.717335386783088
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.155072190677536
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.28428927680798
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.858177659168891
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.734621936035842
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.155835956939132
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.283849309958971
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MAX",0.867410567771579
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MEAN",0.671510411041059
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"SD",0.158555950860065
"MA02BMOT3B","KLABIN","2.5x2","EUCALYPTUS",62,"MIN",0.251244606704281
